iso_code,country,year,GDLCODE,level,region,continent,sgdi,shdi,shdif,shdim,healthindex,healthindexf,healthindexm,incindex,incindexf,incindexm,edindex,edindexf,edindexm,esch,eschf,eschm,msch,mschf,mschm,lifexp,lifexpf,lifexpm,gnic,gnicf,gnicm,lgnic,lgnicf,lgnicm,pop
IND,India,2014,INDr126,Subnat,Tripura,Asia/Pacific,0.86,0.641,0.577,0.672,0.798,0.793,0.813,0.563,0.415,0.632,0.585,0.584,0.59,12.73,13.25,12.277,6.955,6.486,7.455,71.892,74.034,70.367,4156.242,1563.819,6543.374,8.332,7.355,8.786, 
IND,India,2014,INDr127,Subnat,Uttaranchal,Asia/Pacific,0.839,0.655,0.585,0.697,0.778,0.766,0.795,0.627,0.472,0.699,0.577,0.554,0.609,12.846,13.346,12.369,6.618,5.491,7.963,70.547,72.284,69.174,6339.91,2270.157,10213.447,8.755,7.728,9.231, 
IND,India,2014,INDr128,Subnat,Jharkhand,Asia/Pacific,0.809,0.579,0.503,0.622,0.759,0.743,0.777,0.52,0.378,0.586,0.492,0.454,0.529,11.664,12.005,11.424,5.032,3.624,6.358,69.328,70.793,67.989,3130.845,1217.814,4853.566,8.049,7.105,8.487, 
IND,India,2014,INDr129,Subnat,Chhattisgarh,Asia/Pacific,0.82,0.585,0.513,0.625,0.731,0.709,0.749,0.55,0.404,0.617,0.499,0.471,0.528,11.72,12.155,11.325,5.203,4.012,6.394,67.525,68.569,66.213,3803.802,1446.165,5959.677,8.244,7.277,8.693, 
IND,India,2014,INDr130,Subnat,Telangana,Asia/Pacific,0.842,0.646,0.578,0.686,0.793,0.784,0.809,0.65,0.492,0.723,0.525,0.5,0.552,11.738,12.298,11.234,5.959,4.752,7.191,71.518,73.466,70.109,7381.048,2596.236,11989.581,8.907,7.862,9.392, 
IND,India,2014,INDr131,Subnat,Chandigarth,Asia/Pacific,0.873,0.706,0.638,0.731,0.827,0.825,0.842,0.703,0.539,0.779,0.607,0.586,0.597,12.053,12.158,10.769,8.161,7.434,8.923,73.732,76.144,72.216,10480.472,3537.895,17352.427,9.257,8.171,9.761, 
IND,India,2014,INDr132,Subnat,Dadra and Nagar Haveli,Asia/Pacific,0.846,0.674,0.598,0.707,0.811,0.807,0.827,0.627,0.472,0.699,0.603,0.562,0.611,12.384,11.825,11.911,7.765,7.006,8.41,72.737,74.944,71.273,6357.663,2275.768,10243.608,8.757,7.73,9.234, 
IND,India,2014,INDr133,Subnat,Puducherry,Asia/Pacific,0.885,0.736,0.676,0.764,0.841,0.842,0.855,0.702,0.538,0.778,0.675,0.682,0.67,13.368,14.196,12.383,9.12,8.619,9.786,74.656,77.255,73.086,10402.004,3514.503,17215.459,9.25,8.165,9.754, 
IND,India,2014,INDr134,Subnat,Daman and Diu,Asia/Pacific,0.872,0.686,0.624,0.716,0.819,0.816,0.834,0.691,0.528,0.766,0.572,0.565,0.575,10.835,11.84,10.096,8.124,7.087,8.826,73.204,75.508,71.716,9670.846,3295.525,15941.971,9.177,8.1,9.677, 
IND,India,2014,INDr135,Subnat,Lakshadweep,Asia/Pacific,0.888,0.728,0.671,0.755,0.831,0.831,0.846,0.726,0.559,0.803,0.639,0.65,0.634,12.589,13.389,11.851,8.681,8.347,9.151,74.038,76.512,72.504,12188.784,4042.325,20347.529,9.408,8.305,9.921, 
IND,India,2014,INDr136,Subnat,Andaman and Nicobar Islands,Asia/Pacific,0.896,0.718,0.665,0.742,0.868,0.875,0.881,0.701,0.537,0.777,0.608,0.625,0.597,12.17,12.814,11.588,8.102,8.07,8.247,76.442,79.392,74.755,10331.322,3493.415,17092.13,9.243,8.159,9.746, 
IND,India,2014,INDt,National,Total,Asia/Pacific,0.835,0.619,0.549,0.658,0.755,0.74,0.772,0.593,0.442,0.663,0.53,0.506,0.556,11.866,12.242,11.531,6.012,4.983,7.069,69.074,70.602,67.651,5056.666,1859.342,8046.441,8.528,7.528,8.993, 
IND,India,2015,INDr101,Subnat,Andhra Pradesh,Asia/Pacific,0.836,0.631,0.561,0.671,0.771,0.757,0.789,0.629,0.474,0.701,0.518,0.493,0.546,12.424,12.699,12.169,5.185,4.213,6.249,70.147,71.701,68.783,6444.182,2301.794,10372.397,8.771,7.741,9.247, 
IND,India,2015,INDr102,Subnat,Assam,Asia/Pacific,0.859,0.599,0.538,0.627,0.749,0.73,0.767,0.543,0.398,0.61,0.53,0.538,0.526,11.348,12.164,10.65,6.429,5.999,6.907,68.703,69.931,67.369,3639.875,1390.285,5679.829,8.2,7.237,8.645, 
IND,India,2015,INDr103,Subnat,Bihar,Asia/Pacific,0.797,0.558,0.481,0.603,0.747,0.727,0.765,0.497,0.357,0.561,0.467,0.428,0.511,11.57,11.886,11.305,4.379,2.931,5.909,68.582,69.78,67.247,2680.49,1061.274,4113.888,7.894,6.967,8.322, 
IND,India,2015,INDr104,Subnat,Goa,Asia/Pacific,0.892,0.758,0.702,0.786,0.853,0.855,0.866,0.745,0.576,0.823,0.686,0.701,0.681,13.759,14.58,13.01,9.129,8.885,9.598,75.43,78.079,73.816,13877.075,4529.972,23285.588,9.538,8.418,10.056, 
IND,India,2015,INDr105,Subnat,Gujarat,Asia/Pacific,0.837,0.654,0.581,0.695,0.783,0.77,0.8,0.663,0.504,0.737,0.538,0.506,0.569,11.285,11.217,11.286,6.728,5.841,7.652,70.87,72.582,69.481,8071.972,2808.004,13152.217,8.996,7.94,9.484, 
IND,India,2015,INDr106,Subnat,Haryana,Asia/Pacific,0.842,0.689,0.615,0.73,0.796,0.787,0.813,0.694,0.531,0.77,0.591,0.556,0.623,12.754,13.04,12.453,7.112,5.802,8.302,71.766,73.672,70.348,9899.178,3362.138,16309.007,9.2,8.12,9.699, 
IND,India,2015,INDr107,Subnat,Himachal Pradesh,Asia/Pacific,0.866,0.707,0.643,0.743,0.801,0.793,0.818,0.696,0.533,0.772,0.634,0.63,0.65,13.389,13.998,12.837,7.86,7.221,8.789,72.066,74.038,70.638,10055.38,3408.92,16580.432,9.216,8.134,9.716, 
IND,India,2015,INDr108,Subnat,Jammu and Kashmir,Asia/Pacific,0.845,0.677,0.606,0.717,0.804,0.796,0.82,0.663,0.503,0.736,0.583,0.556,0.61,12.966,13.369,12.609,6.676,5.525,7.806,72.248,74.257,70.81,8031.83,2795.675,13083.27,8.991,7.936,9.479, 
IND,India,2015,INDr109,Subnat,Karnataka,Asia/Pacific,0.856,0.662,0.597,0.697,0.815,0.809,0.83,0.638,0.482,0.711,0.558,0.545,0.574,12.28,12.73,11.872,6.505,5.745,7.337,72.947,75.095,71.468,6848.658,2428.852,11059.908,8.832,7.795,9.311, 
IND,India,2015,INDr110,Subnat,Kerala,Asia/Pacific,0.91,0.763,0.713,0.783,0.88,0.887,0.892,0.713,0.547,0.789,0.707,0.746,0.683,13.752,14.404,13.185,9.763,10.373,9.495,77.182,80.168,75.448,11196.5,3748.185,18570.048,9.323,8.229,9.829, 
IND,India,2015,INDr111,Subnat,Madhya Pradesh,Asia/Pacific,0.814,0.585,0.509,0.626,0.728,0.703,0.746,0.559,0.412,0.627,0.492,0.457,0.525,11.39,11.694,11.103,5.28,3.96,6.503,67.316,68.218,65.994,4041.967,1524.996,6343.238,8.304,7.33,8.755, 
IND,India,2015,INDr112,Subnat,Maharashtra,Asia/Pacific,0.855,0.683,0.615,0.719,0.819,0.815,0.835,0.646,0.489,0.719,0.602,0.585,0.621,12.646,13.066,12.255,7.517,6.67,8.405,73.234,75.445,71.746,7215.769,2543.411,11685.823,8.884,7.841,9.366, 
IND,India,2015,INDr113,Subnat,Manipur,Asia/Pacific,0.852,0.698,0.627,0.736,0.824,0.82,0.839,0.613,0.46,0.684,0.672,0.655,0.694,12.838,12.937,12.707,9.461,8.858,10.233,73.529,75.799,72.026,5795.511,2096.036,9274.76,8.665,7.648,9.135, 
IND,India,2015,INDr114,Subnat,Meghalaya,Asia/Pacific,0.895,0.651,0.6,0.671,0.79,0.78,0.807,0.613,0.459,0.684,0.569,0.603,0.547,12.369,13.392,11.515,6.774,6.941,6.802,71.368,73.186,69.96,5784.37,2092.479,9255.964,8.663,7.646,9.133, 
IND,India,2015,INDr115,Subnat,Mizoram,Asia/Pacific,0.896,0.7,0.646,0.721,0.77,0.755,0.788,0.712,0.547,0.788,0.627,0.653,0.603,12.563,13.21,11.694,8.337,8.581,8.343,70.06,71.601,68.706,11128.159,3727.985,18450.569,9.317,8.224,9.823, 
IND,India,2015,INDr116,Subnat,Nagaland,Asia/Pacific,0.886,0.682,0.625,0.706,0.804,0.797,0.82,0.648,0.491,0.721,0.607,0.624,0.594,12.348,13.217,11.407,7.934,7.716,8.302,72.278,74.288,70.831,7311.701,2573.233,11849.672,8.897,7.853,9.38, 
IND,India,2015,INDr117,Subnat,Orissa,Asia/Pacific,0.83,0.586,0.517,0.623,0.753,0.734,0.771,0.536,0.391,0.602,0.499,0.481,0.52,11.41,11.822,11.057,5.463,4.589,6.377,68.941,70.223,67.602,3468.013,1332.182,5397.461,8.151,7.195,8.594, 
IND,India,2015,INDr118,Subnat,Punjab,Asia/Pacific,0.886,0.706,0.65,0.733,0.806,0.799,0.822,0.721,0.555,0.798,0.607,0.619,0.6,12.745,13.448,12.105,7.575,7.356,7.923,72.397,74.436,70.952,11810.091,3928.912,19644.52,9.377,8.276,9.886, 
IND,India,2015,INDr119,Subnat,Rajasthan,Asia/Pacific,0.793,0.606,0.522,0.658,0.761,0.743,0.778,0.607,0.454,0.678,0.483,0.422,0.541,11.469,11.312,11.579,4.937,3.238,6.59,69.435,70.827,68.083,5560.153,2020.724,8878.113,8.623,7.611,9.091, 
IND,India,2015,INDr120,Subnat,Sikkim,Asia/Pacific,0.888,0.695,0.639,0.72,0.828,0.825,0.843,0.674,0.513,0.748,0.6,0.617,0.592,13.365,14.206,12.674,6.875,6.679,7.204,73.817,76.147,72.3,8662.31,2988.503,14168.26,9.067,8.003,9.559, 
IND,India,2015,INDr121,Subnat,Tamil Nadu,Asia/Pacific,0.874,0.693,0.632,0.723,0.832,0.831,0.847,0.656,0.497,0.729,0.609,0.613,0.613,13.17,13.863,12.561,7.297,6.831,7.913,74.11,76.498,72.576,7668.004,2683.599,12459.243,8.945,7.895,9.43, 
IND,India,2015,INDr122,Subnat,West Bengal,Asia/Pacific,0.864,0.622,0.561,0.65,0.8,0.792,0.817,0.569,0.42,0.637,0.528,0.532,0.528,11.867,12.648,11.177,5.942,5.415,6.513,72.006,73.96,70.574,4319.023,1616.896,6802.464,8.371,7.388,8.825, 
IND,India,2015,INDr123,Subnat,Uttar Pradesh,Asia/Pacific,0.805,0.577,0.499,0.62,0.703,0.673,0.721,0.545,0.399,0.612,0.501,0.463,0.54,11.337,11.694,11.024,5.574,4.132,7.017,65.716,66.229,64.39,3680.854,1404.091,5747.265,8.211,7.247,8.656, 
IND,India,2015,INDr124,Subnat,New Delhi,Asia/Pacific,0.879,0.734,0.672,0.764,0.817,0.812,0.833,0.727,0.56,0.804,0.665,0.667,0.667,13.181,13.949,12.521,8.976,8.372,9.564,73.098,75.282,71.619,12321.854,4078.803,20543.005,9.419,8.314,9.93, 
IND,India,2015,INDr125,Subnat,Arunachal Pradesh,Asia/Pacific,0.857,0.664,0.599,0.699,0.799,0.79,0.815,0.634,0.478,0.706,0.578,0.569,0.593,13.3,13.892,12.847,6.271,5.486,7.086,71.952,73.878,70.498,6643.923,2364.653,10711.626,8.801,7.768,9.279, 
IND,India,2015,INDr126,Subnat,Tripura,Asia/Pacific,0.861,0.646,0.582,0.676,0.809,0.803,0.825,0.567,0.419,0.636,0.586,0.587,0.59,12.709,13.146,12.328,6.984,6.649,7.419,72.615,74.691,71.149,4275.05,1602.357,6729.469,8.361,7.379,8.814, 
IND,India,2015,INDr127,Subnat,Uttaranchal,Asia/Pacific,0.842,0.666,0.595,0.706,0.778,0.764,0.796,0.641,0.484,0.714,0.591,0.569,0.62,12.756,13.232,12.313,7.096,6.029,8.351,70.592,72.184,69.259,6968.295,2466.263,11263.691,8.849,7.81,9.329, 
IND,India,2015,INDr128,Subnat,Jharkhand,Asia/Pacific,0.811,0.585,0.509,0.627,0.76,0.741,0.778,0.527,0.383,0.593,0.499,0.464,0.535,11.769,12.149,11.462,5.169,3.784,6.497,69.373,70.694,68.074,3272.054,1265.518,5076.432,8.093,7.143,8.532, 
IND,India,2015,INDr129,Subnat,Chhattisgarh,Asia/Pacific,0.826,0.595,0.523,0.633,0.732,0.707,0.751,0.561,0.413,0.629,0.512,0.49,0.537,11.895,12.429,11.415,5.457,4.329,6.592,67.568,68.473,66.295,4091.049,1541.329,6424.472,8.317,7.34,8.768, 
IND,India,2015,INDr130,Subnat,Telangana,Asia/Pacific,0.842,0.654,0.584,0.693,0.793,0.783,0.811,0.651,0.493,0.724,0.541,0.517,0.568,12.214,12.728,11.753,6.053,4.902,7.25,71.564,73.364,70.195,7439.419,2612.865,12067.993,8.915,7.868,9.398, 
IND,India,2015,INDr131,Subnat,Chandigarth,Asia/Pacific,0.881,0.737,0.673,0.765,0.827,0.824,0.843,0.732,0.564,0.809,0.662,0.658,0.655,12.618,12.874,11.783,9.355,8.998,9.843,73.779,76.038,72.305,12681.575,4183.724,21175.774,9.448,8.339,9.961, 
IND,India,2015,INDr132,Subnat,Dadra and Nagar Haveli,Asia/Pacific,0.845,0.665,0.592,0.7,0.812,0.805,0.829,0.622,0.467,0.693,0.584,0.55,0.597,12.108,12.031,11.662,7.422,6.482,8.197,72.784,74.84,71.362,6129.715,2202.365,9839.489,8.721,7.697,9.194, 
IND,India,2015,INDr133,Subnat,Puducherry,Asia/Pacific,0.883,0.734,0.674,0.763,0.842,0.841,0.857,0.701,0.537,0.777,0.67,0.678,0.669,13.346,14.111,12.527,8.993,8.59,9.623,74.704,77.147,73.176,10358.895,3499.579,17108.489,9.246,8.16,9.747, 
IND,India,2015,INDr134,Subnat,Daman and Diu,Asia/Pacific,0.873,0.693,0.631,0.723,0.819,0.814,0.835,0.692,0.529,0.767,0.588,0.584,0.59,11.274,12.253,10.562,8.252,7.311,8.899,73.251,75.403,71.805,9749.655,3317.275,16049.405,9.185,8.107,9.683, 
IND,India,2015,INDr135,Subnat,Lakshadweep,Asia/Pacific,0.889,0.735,0.678,0.763,0.832,0.829,0.848,0.727,0.56,0.804,0.658,0.672,0.652,13.1,13.856,12.399,8.818,8.611,9.226,74.085,76.406,72.594,12290.627,4069.678,20488.122,9.417,8.311,9.928, 
IND,India,2015,INDr136,Subnat,Andaman and Nicobar Islands,Asia/Pacific,0.896,0.726,0.672,0.75,0.869,0.874,0.882,0.702,0.538,0.778,0.626,0.646,0.614,12.663,13.261,12.123,8.231,8.325,8.315,76.491,79.282,74.847,10416.122,3516.638,17208.147,9.251,8.165,9.753, 
IND,India,2015,INDt,National,Total,Asia/Pacific,0.838,0.629,0.559,0.667,0.764,0.747,0.781,0.603,0.45,0.673,0.54,0.519,0.564,11.947,12.331,11.603,6.249,5.295,7.25,69.636,71.077,68.285,5401.491,1969.744,8611.231,8.594,7.586,9.061, 
IND,India,2016,INDr101,Subnat,Andhra Pradesh,Asia/Pacific,0.847,0.643,0.576,0.68,0.778,0.763,0.796,0.638,0.481,0.71,0.535,0.52,0.555,12.865,13.352,12.418,5.334,4.481,6.299,70.589,72.077,69.268,6833.758,2421.574,11018.32,8.83,7.792,9.307, 
IND,India,2016,INDr102,Subnat,Assam,Asia/Pacific,0.866,0.606,0.547,0.632,0.757,0.737,0.776,0.545,0.399,0.612,0.54,0.557,0.531,11.961,12.847,11.186,6.242,5.995,6.611,69.218,70.405,67.934,3695.43,1407.584,5763.367,8.215,7.25,8.659, 
IND,India,2016,INDr103,Subnat,Bihar,Asia/Pacific,0.805,0.568,0.492,0.611,0.756,0.735,0.775,0.504,0.363,0.569,0.481,0.447,0.519,11.963,12.447,11.547,4.457,3.04,5.947,69.133,70.301,67.851,2808.846,1104.932,4316.124,7.941,7.008,8.37, 
IND,India,2016,INDr104,Subnat,Goa,Asia/Pacific,0.899,0.755,0.701,0.78,0.857,0.857,0.871,0.742,0.573,0.819,0.678,0.703,0.665,13.827,14.665,13.086,8.807,8.865,9.056,75.697,78.223,74.118,13567.574,4435.522,22702.376,9.515,8.397,10.03, 
IND,India,2016,INDr105,Subnat,Gujarat,Asia/Pacific,0.849,0.666,0.597,0.703,0.79,0.777,0.808,0.673,0.513,0.748,0.555,0.534,0.576,11.785,11.955,11.576,6.816,6.055,7.647,71.368,73.023,70.019,8633.149,2976.325,14096.675,9.063,7.998,9.554, 
IND,India,2016,INDr106,Subnat,Haryana,Asia/Pacific,0.852,0.701,0.63,0.739,0.801,0.791,0.819,0.709,0.544,0.785,0.607,0.581,0.629,13.103,13.534,12.651,7.303,6.164,8.342,72.081,73.885,70.703,10910.152,3659.291,18041.73,9.297,8.205,9.8, 
IND,India,2016,INDr107,Subnat,Himachal Pradesh,Asia/Pacific,0.874,0.718,0.656,0.751,0.802,0.792,0.819,0.71,0.544,0.786,0.65,0.655,0.658,13.701,14.41,13.066,8.082,7.641,8.855,72.148,73.967,70.767,10967.565,3676.279,18141.822,9.303,8.21,9.806, 
IND,India,2016,INDr108,Subnat,Jammu and Kashmir,Asia/Pacific,0.851,0.682,0.612,0.719,0.808,0.799,0.825,0.67,0.51,0.744,0.585,0.564,0.606,13.038,13.553,12.562,6.675,5.619,7.718,72.537,74.436,71.138,8444.923,2918.984,13772.895,9.041,7.979,9.53, 
IND,India,2016,INDr109,Subnat,Karnataka,Asia/Pacific,0.866,0.676,0.614,0.709,0.823,0.817,0.839,0.645,0.488,0.718,0.583,0.58,0.591,12.933,13.554,12.369,6.708,6.103,7.436,73.512,75.608,72.063,7156.792,2522.317,11568.028,8.876,7.833,9.356, 
IND,India,2016,INDr110,Subnat,Kerala,Asia/Pacific,0.919,0.774,0.727,0.791,0.883,0.889,0.896,0.727,0.56,0.804,0.722,0.773,0.689,14.143,14.969,13.415,9.867,10.717,9.479,77.41,80.259,75.711,12292.758,4065.621,20459.74,9.417,8.31,9.926, 
IND,India,2016,INDr111,Subnat,Madhya Pradesh,Asia/Pacific,0.823,0.597,0.523,0.636,0.736,0.711,0.755,0.569,0.421,0.638,0.508,0.479,0.535,11.801,12.198,11.431,5.42,4.214,6.52,67.836,68.708,66.573,4337.734,1621.417,6824.007,8.375,7.391,8.828, 
IND,India,2016,INDr112,Subnat,Maharashtra,Asia/Pacific,0.864,0.69,0.625,0.724,0.825,0.819,0.841,0.654,0.495,0.727,0.609,0.603,0.62,12.915,13.46,12.414,7.519,6.866,8.261,73.624,75.744,72.17,7571.537,2650.884,12275.765,8.932,7.883,9.415, 
IND,India,2016,INDr113,Subnat,Manipur,Asia/Pacific,0.864,0.689,0.625,0.723,0.829,0.824,0.845,0.594,0.442,0.664,0.665,0.669,0.673,13.389,14.025,12.821,8.807,8.368,9.499,73.898,76.072,72.429,5097.024,1869.465,8088.783,8.536,7.533,8.998, 
IND,India,2016,INDr114,Subnat,Meghalaya,Asia/Pacific,0.9,0.649,0.6,0.667,0.798,0.787,0.815,0.6,0.448,0.67,0.571,0.612,0.542,12.887,13.864,12.03,6.394,6.806,6.239,71.877,73.638,70.507,5317.456,1940.636,8457.951,8.579,7.571,9.043, 
IND,India,2016,INDr115,Subnat,Mizoram,Asia/Pacific,0.895,0.698,0.644,0.72,0.77,0.752,0.788,0.698,0.535,0.774,0.632,0.664,0.612,13.068,13.805,12.418,8.06,8.429,8.009,70.018,71.382,68.714,10179.879,3442.263,16771.126,9.228,8.144,9.727, 
IND,India,2016,INDr116,Subnat,Nagaland,Asia/Pacific,0.884,0.672,0.616,0.697,0.813,0.804,0.829,0.627,0.471,0.698,0.596,0.618,0.584,12.892,13.732,12.15,7.151,7.084,7.406,72.828,74.787,71.415,6329.658,2263.23,10163.32,8.753,7.725,9.227, 
IND,India,2016,INDr117,Subnat,Orissa,Asia/Pacific,0.839,0.598,0.531,0.633,0.761,0.742,0.78,0.544,0.398,0.611,0.517,0.507,0.532,11.98,12.504,11.52,5.539,4.796,6.349,69.474,70.719,68.185,3664.527,1397.191,5712.575,8.206,7.242,8.65, 
IND,India,2016,INDr118,Subnat,Punjab,Asia/Pacific,0.892,0.717,0.662,0.742,0.811,0.802,0.828,0.733,0.565,0.81,0.62,0.64,0.609,13.14,13.806,12.526,7.66,7.69,7.838,72.715,74.65,71.307,12775.12,4206.09,21306.891,9.455,8.344,9.967, 
IND,India,2016,INDr119,Subnat,Rajasthan,Asia/Pacific,0.806,0.622,0.541,0.671,0.769,0.752,0.788,0.619,0.465,0.691,0.505,0.452,0.555,12.061,12.084,11.99,5.106,3.5,6.651,70.004,71.366,68.701,6037.617,2170.823,9669.657,8.706,7.683,9.177, 
IND,India,2016,INDr120,Subnat,Sikkim,Asia/Pacific,0.895,0.71,0.656,0.733,0.832,0.828,0.848,0.699,0.535,0.774,0.615,0.638,0.601,13.818,14.646,13.086,6.946,6.927,7.124,74.081,76.292,72.602,10208.415,3450.777,16820.685,9.231,8.146,9.73, 
IND,India,2016,INDr121,Subnat,Tamil Nadu,Asia/Pacific,0.883,0.702,0.644,0.729,0.838,0.834,0.853,0.659,0.5,0.733,0.625,0.64,0.62,13.546,14.389,12.798,7.476,7.218,7.949,74.452,76.735,72.951,7871.394,2743.32,12788.769,8.971,7.917,9.456, 
IND,India,2016,INDr122,Subnat,West Bengal,Asia/Pacific,0.873,0.634,0.576,0.66,0.807,0.797,0.824,0.58,0.43,0.649,0.545,0.558,0.538,12.386,13.345,11.546,6.026,5.607,6.53,72.453,74.334,71.058,4657.05,1726.307,7354.554,8.446,7.454,8.903, 
IND,India,2016,INDr123,Subnat,Uttar Pradesh,Asia/Pacific,0.814,0.588,0.512,0.629,0.709,0.678,0.728,0.557,0.41,0.625,0.514,0.483,0.547,11.636,12.096,11.227,5.723,4.408,7.044,66.099,66.554,64.834,3992.531,1506.994,6252.827,8.292,7.318,8.741, 
IND,India,2016,INDr124,Subnat,New Delhi,Asia/Pacific,0.892,0.739,0.682,0.765,0.821,0.814,0.837,0.732,0.564,0.809,0.672,0.69,0.66,13.226,14.246,12.372,9.131,8.84,9.499,73.356,75.422,71.916,12721.592,4190.533,21212.795,9.451,8.341,9.962, 
IND,India,2016,INDr125,Subnat,Arunachal Pradesh,Asia/Pacific,0.859,0.654,0.59,0.686,0.813,0.805,0.83,0.63,0.474,0.701,0.547,0.538,0.556,12.831,13.373,12.348,5.712,5.001,6.379,72.857,74.821,71.443,6461.687,2304.841,10386.909,8.774,7.743,9.248, 
IND,India,2016,INDr126,Subnat,Tripura,Asia/Pacific,0.867,0.651,0.59,0.68,0.819,0.812,0.836,0.571,0.422,0.639,0.59,0.599,0.589,13.013,13.511,12.574,6.859,6.709,7.194,73.252,75.296,71.817,4369.725,1631.965,6877.067,8.382,7.398,8.836, 
IND,India,2016,INDr127,Subnat,Uttaranchal,Asia/Pacific,0.851,0.676,0.608,0.714,0.778,0.762,0.796,0.654,0.496,0.727,0.608,0.594,0.63,12.985,13.589,12.439,7.422,6.491,8.523,70.554,72.036,69.234,7608.718,2662.369,12339.317,8.937,7.887,9.421, 
IND,India,2016,INDr128,Subnat,Jharkhand,Asia/Pacific,0.82,0.591,0.518,0.631,0.759,0.739,0.778,0.533,0.388,0.599,0.512,0.484,0.54,12.188,12.753,11.68,5.193,3.887,6.47,69.335,70.549,68.049,3398.963,1307.444,5277.07,8.131,7.176,8.571, 
IND,India,2016,INDr129,Subnat,Chhattisgarh,Asia/Pacific,0.839,0.605,0.537,0.64,0.731,0.705,0.75,0.571,0.422,0.639,0.531,0.519,0.545,12.395,13.189,11.691,5.593,4.59,6.621,67.532,68.333,66.271,4372.784,1632.973,6882.142,8.383,7.398,8.837, 
IND,India,2016,INDr130,Subnat,Telangana,Asia/Pacific,0.849,0.662,0.594,0.7,0.793,0.78,0.81,0.651,0.493,0.724,0.563,0.546,0.585,13.057,13.67,12.511,6.015,4.977,7.124,71.525,73.214,70.17,7448.038,2612.689,12064.798,8.916,7.868,9.398, 
IND,India,2016,INDr131,Subnat,Chandigarth,Asia/Pacific,0.893,0.768,0.711,0.796,0.827,0.821,0.843,0.759,0.588,0.838,0.722,0.742,0.714,13.572,14.141,13.093,10.354,10.487,10.505,73.74,75.882,72.279,15238.882,4914.369,25659.702,9.632,8.5,10.153, 
IND,India,2016,INDr132,Subnat,Dadra and Nagar Haveli,Asia/Pacific,0.85,0.657,0.587,0.691,0.811,0.803,0.828,0.615,0.461,0.686,0.567,0.547,0.58,12.112,12.7,11.564,6.913,5.825,7.778,72.745,74.686,71.336,5870.955,2117.854,9388.507,8.678,7.658,9.147, 
IND,India,2016,INDr133,Subnat,Puducherry,Asia/Pacific,0.886,0.733,0.675,0.761,0.841,0.838,0.856,0.699,0.535,0.775,0.668,0.684,0.665,13.664,14.533,12.879,8.666,8.417,9.217,74.664,76.989,73.15,10244.197,3461.449,16882.839,9.234,8.149,9.734, 
IND,India,2016,INDr134,Subnat,Daman and Diu,Asia/Pacific,0.88,0.701,0.641,0.729,0.819,0.812,0.835,0.692,0.529,0.767,0.608,0.613,0.604,12.053,13.16,11.244,8.201,7.423,8.744,73.212,75.248,71.779,9761.293,3317.045,16045.026,9.186,8.107,9.683, 
IND,India,2016,INDr135,Subnat,Lakshadweep,Asia/Pacific,0.895,0.744,0.688,0.769,0.831,0.827,0.847,0.727,0.56,0.804,0.681,0.705,0.669,14.004,14.882,13.198,8.763,8.744,9.066,74.045,76.249,72.568,12305.669,4069.389,20482.391,9.418,8.311,9.927, 
IND,India,2016,INDr136,Subnat,Andaman and Nicobar Islands,Asia/Pacific,0.902,0.734,0.682,0.756,0.868,0.871,0.882,0.702,0.538,0.778,0.649,0.677,0.631,13.538,14.244,12.905,8.179,8.453,8.17,76.45,79.119,74.82,10428.645,3516.392,17203.418,9.252,8.165,9.753, 
IND,India,2016,INDt,National,Total,Asia/Pacific,0.848,0.639,0.572,0.675,0.771,0.754,0.789,0.612,0.458,0.682,0.555,0.542,0.571,12.344,12.881,11.861,6.351,5.534,7.245,70.117,71.503,68.81,5732.914,2073.847,9155.967,8.654,7.637,9.122, 
IND,India,2017,INDr101,Subnat,Andhra Pradesh,Asia/Pacific,0.852,0.645,0.58,0.68,0.784,0.768,0.802,0.648,0.49,0.721,0.528,0.517,0.544,12.516,12.972,12.103,5.404,4.699,6.237,70.942,72.433,69.619,7302.398,2566.622,11795.294,8.896,7.85,9.375, 
IND,India,2017,INDr102,Subnat,Assam,Asia/Pacific,0.869,0.61,0.551,0.634,0.763,0.742,0.781,0.554,0.407,0.621,0.536,0.555,0.525,11.728,12.524,11.03,6.31,6.202,6.572,69.564,70.753,68.279,3915.359,1480.76,6115.392,8.273,7.3,8.719, 
IND,India,2017,INDr103,Subnat,Bihar,Asia/Pacific,0.808,0.575,0.5,0.619,0.761,0.741,0.78,0.52,0.377,0.585,0.48,0.447,0.519,11.777,12.146,11.507,4.588,3.285,5.974,69.478,70.648,68.195,3118.866,1211.489,4811.997,8.045,7.1,8.479, 
IND,India,2017,INDr104,Subnat,Goa,Asia/Pacific,0.903,0.761,0.709,0.785,0.863,0.863,0.877,0.748,0.579,0.826,0.683,0.713,0.668,13.69,14.42,13.042,9.09,9.385,9.175,76.075,78.609,74.495,14165.429,4605.777,23712.846,9.559,8.435,10.074, 
IND,India,2017,INDr105,Subnat,Gujarat,Asia/Pacific,0.85,0.662,0.594,0.699,0.796,0.783,0.813,0.675,0.514,0.749,0.541,0.522,0.562,11.345,11.457,11.175,6.784,6.117,7.535,71.725,73.384,70.375,8719.868,3001.585,14220.208,9.073,8.007,9.562, 
